罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,石神井,武蔵関駐在所,131202,東京都,練馬区,関町南４丁目,2021/10/4,19,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井町２丁目,2021/1/6,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井町３丁目,2021/11/10,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井町５丁目,2021/5/11,20,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,石神井,石神井公園駅前交番,131202,東京都,練馬区,石神井町７丁目,2021/5/5,12,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,石神井,関町交番,131202,東京都,練馬区,上石神井１丁目,2021/7/5,21,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,石神井,関町交番,131202,東京都,練馬区,関町南１丁目,2021/2/19,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,石神井,,,,,,2021/4/3,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高島平,上赤塚交番,131199,東京都,板橋区,赤塚３丁目,2021/9/18,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高島平,下赤塚交番,131199,東京都,板橋区,赤塚２丁目,2021/12/11,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高島平,下赤塚交番,131199,東京都,板橋区,赤塚２丁目,2021/12/13,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高島平,下赤塚交番,131199,東京都,板橋区,赤塚新町３丁目,2021/6/2,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高島平,徳丸駐在所,131199,東京都,板橋区,徳丸３丁目,2021/9/10,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高島平,徳丸駐在所,131199,東京都,板橋区,徳丸７丁目,2021/2/15,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高島平,成増駅前交番,131199,東京都,板橋区,成増２丁目,2021/8/2,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高島平,新河岸交番,131199,東京都,板橋区,新河岸１丁目,2021/5/29,20,その他,その他,施錠せず,あり
窃盗,車上ねらい,高島平,松月院前交番,131199,東京都,板橋区,四葉２丁目,2021/11/11,18,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,高島平,笹目橋交番,131199,東京都,板橋区,三園２丁目,2021/5/13,17,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,高島平,笹目橋交番,131199,東京都,板橋区,三園２丁目,2021/5/13,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高島平,西台駅前交番,131199,東京都,板橋区,高島平１丁目,2021/2/11,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高島平,西台駅前交番,131199,東京都,板橋区,高島平１丁目,2021/4/1,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高島平,西台駅前交番,131199,東京都,板橋区,高島平１丁目,2021/7/25,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高島平,西台駅前交番,131199,東京都,板橋区,高島平９丁目,2021/8/27,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高島平,西台駅前交番,131199,東京都,板橋区,高島平９丁目,2021/10/26,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高島平,赤塚交番,131199,東京都,板橋区,赤塚新町３丁目,2021/2/6,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2021/4/28,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高島平,高島平駅前交番,131199,東京都,板橋区,高島平２丁目,2021/12/16,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,光が丘,三原台交番,131202,東京都,練馬区,土支田３丁目,2021/9/27,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,田柄４丁目,2021/8/23,12,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘２丁目,2021/8/28,9,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘３丁目,2021/2/28,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘３丁目,2021/3/10,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘３丁目,2021/3/12,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘５丁目,2021/5/30,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,光が丘,光が丘三丁目交番,131202,東京都,練馬区,光が丘５丁目,2021/11/4,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,光が丘,北町交番,131202,東京都,練馬区,北町１丁目,2021/9/9,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,光が丘,北町交番,131202,東京都,練馬区,北町２丁目,2021/8/12,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,北町交番,131202,東京都,練馬区,北町３丁目,2021/12/22,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,光が丘,北町交番,131202,東京都,練馬区,北町６丁目,2021/1/13,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,光が丘,北町交番,131202,東京都,練馬区,錦２丁目,2021/2/16,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,光が丘,北町交番,131202,東京都,練馬区,錦２丁目,2021/2/25,15,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,土支田交番,131202,東京都,練馬区,旭町２丁目,2021/1/8,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,光が丘,土支田交番,131202,東京都,練馬区,高松５丁目,2021/10/11,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,光が丘,旭町駐在所,131202,東京都,練馬区,旭町３丁目,2021/1/23,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,光が丘,旭町駐在所,131202,東京都,練馬区,旭町３丁目,2021/7/13,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,田柄４丁目,2021/8/2,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘１丁目,2021/3/9,15,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘２丁目,2021/3/9,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘２丁目,2021/3/9,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘２丁目,2021/12/20,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘４丁目,2021/1/31,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘４丁目,2021/1/31,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘４丁目,2021/2/14,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘４丁目,2021/3/6,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,田柄交番,131202,東京都,練馬区,光が丘４丁目,2021/3/6,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,光が丘,谷原交番,131202,東京都,練馬区,谷原４丁目,2021/1/29,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,光が丘,高松駐在所,131202,東京都,練馬区,高松５丁目,2021/1/21,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,上野,上野駅交番,131067,東京都,台東区,上野７丁目,2021/5/11,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,上野,上野駅交番,131067,東京都,台東区,東上野３丁目,2021/12/28,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,上野,公園前交番,131067,東京都,台東区,上野２丁目,2021/4/4,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,公園前交番,131067,東京都,台東区,上野４丁目,2021/4/20,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,上野,公園前交番,131067,東京都,台東区,上野４丁目,2021/6/14,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,上野,公園前交番,131067,東京都,台東区,上野４丁目,2021/12/14,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,上野,公園前交番,131067,東京都,台東区,上野６丁目,2021/5/20,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,公園前交番,131067,東京都,台東区,上野６丁目,2021/11/15,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,上野,台東交番,131067,東京都,台東区,秋葉原,2021/12/26,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,上野,台東交番,131067,東京都,台東区,台東１丁目,2021/7/17,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,台東交番,131067,東京都,台東区,台東１丁目,2021/11/28,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,上野,台東交番,131067,東京都,台東区,台東３丁目,2021/12/13,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,御徒町交番,131067,東京都,台東区,上野５丁目,2021/1/10,22,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,上野,御徒町交番,131067,東京都,台東区,上野５丁目,2021/4/16,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,御徒町交番,131067,東京都,台東区,上野５丁目,2021/7/27,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,上野,御徒町交番,131067,東京都,台東区,台東１丁目,2021/3/19,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,上野,御徒町交番,131067,東京都,台東区,台東３丁目,2021/2/22,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,上野,御徒町交番,131067,東京都,台東区,台東４丁目,2020/12/31,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,御徒町交番,131067,東京都,台東区,台東４丁目,2021/5/29,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,御徒町交番,131067,東京都,台東区,東上野１丁目,2021/8/26,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,稲荷町交番,131067,東京都,台東区,東上野５丁目,2021/11/21,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,上野,黒門交番,131067,東京都,台東区,上野３丁目,2021/1/30,7,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,黒門交番,131067,東京都,台東区,上野３丁目,2021/5/12,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,上野,黒門交番,131067,東京都,台東区,上野３丁目,2021/6/3,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,下谷,三ノ輪交番,131067,東京都,台東区,竜泉３丁目,2021/9/10,20,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,下谷,入谷西交番,131067,東京都,台東区,入谷１丁目,2021/5/26,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,下谷,入谷西交番,131067,東京都,台東区,根岸３丁目,2021/6/17,20,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,下谷,入谷西交番,131067,東京都,台東区,根岸３丁目,2021/7/15,21,その他,その他,施錠せず,あり
窃盗,車上ねらい,下谷,谷中交番,131067,東京都,台東区,上野桜木２丁目,2021/6/11,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,下谷,鶯谷駅前交番,131067,東京都,台東区,根岸１丁目,2021/11/20,4,道路上,その他,施錠せず,あり
窃盗,車上ねらい,浅草,公園六区交番,131067,東京都,台東区,浅草１丁目,2021/4/30,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,浅草,公園六区交番,131067,東京都,台東区,浅草２丁目,2021/5/26,20,その他,その他,施錠せず,あり
窃盗,車上ねらい,浅草,公園六区交番,131067,東京都,台東区,浅草２丁目,2021/7/14,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,浅草,公園六区交番,131067,東京都,台東区,浅草２丁目,2021/9/3,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,浅草,公園六区交番,131067,東京都,台東区,千束３丁目,2020/12/29,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,浅草,公園六区交番,131067,東京都,台東区,西浅草３丁目,2021/2/26,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,浅草,公園六区交番,131067,東京都,台東区,西浅草３丁目,2021/4/1,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,浅草,公園六区交番,131067,東京都,台東区,西浅草３丁目,2021/5/31,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,浅草,吉原交番,131067,東京都,台東区,千束３丁目,2021/7/24,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,浅草,吉原交番,131067,東京都,台東区,千束３丁目,2021/9/20,4,道路上,その他,施錠せず,なし
窃盗,車上ねらい,浅草,吉原交番,131067,東京都,台東区,千束４丁目,2021/1/20,8,道路上,その他,施錠せず,なし
窃盗,車上ねらい,浅草,吉原交番,131067,東京都,台東区,千束４丁目,2021/1/22,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,浅草,吉原交番,131067,東京都,台東区,千束４丁目,2021/1/25,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,浅草,日本堤交番,131067,東京都,台東区,日本堤１丁目,2021/7/17,14,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,浅草,日本堤交番,131067,東京都,台東区,日本堤１丁目,2021/9/6,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,浅草,日本堤交番,131067,東京都,台東区,日本堤１丁目,2021/9/10,22,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,浅草,日本堤交番,131067,東京都,台東区,日本堤２丁目,2021/2/28,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
