No,市区町村コード,地区コード,地区名,町コード,町名,住所コード,町丁目コード,町丁目名,町丁目名よみ,丁目番号,丁目,街区符号（番）,住所,郵便番号,X座標,Y座標,備考
1715,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,7,東京都品川区荏原５丁目７番,142-0063,-11993.92796,-42802.84063,
1716,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,8,東京都品川区荏原５丁目８番,142-0063,-11885.09555,-42801.33015,
1717,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,9,東京都品川区荏原５丁目９番,142-0063,-11793.79753,-42771.19716,
1718,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,10,東京都品川区荏原５丁目１０番,142-0063,-11699.2983,-42780.23158,
1719,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,11,東京都品川区荏原５丁目１１番,142-0063,-11685.62792,-42834.21569,
1720,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,12,東京都品川区荏原５丁目１２番,142-0063,-11778.67562,-42845.2531,
1721,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,13,東京都品川区荏原５丁目１３番,142-0063,-11869.32772,-42887.92552,
1722,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,14,東京都品川区荏原５丁目１４番,142-0063,-11872.98199,-42839.61462,
1723,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,15,東京都品川区荏原５丁目１５番,142-0063,-11978.50088,-42856.97862,
1724,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,16,東京都品川区荏原５丁目１６番,142-0063,-11962.39987,-42909.68013,
1725,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,1,東京都品川区荏原６丁目１番,142-0063,-11925.78857,-42979.56618,
1726,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,2,東京都品川区荏原６丁目２番,142-0063,-11842.95656,-42956.4544,
1727,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,3,東京都品川区荏原６丁目３番,142-0063,-11758.75503,-42950.35069,
1728,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,4,東京都品川区荏原６丁目４番,142-0063,-11777.95845,-42904.87934,
1729,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,5,東京都品川区荏原６丁目５番,142-0063,-11678.198,-42886.67015,
1730,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,6,東京都品川区荏原６丁目６番,142-0063,-11672.08349,-42935.03643,
1731,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,7,東京都品川区荏原６丁目７番,142-0063,-11566.81115,-42922.85689,
1732,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,8,東京都品川区荏原６丁目８番,142-0063,-11569.08238,-42879.28337,
1733,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,9,東京都品川区荏原６丁目９番,142-0063,-11461.59236,-42877.4906,
1734,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,10,東京都品川区荏原６丁目１０番,142-0063,-11477.27513,-42914.21188,
1735,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,11,東京都品川区荏原６丁目１１番,142-0063,-11482.07427,-42962.91075,
1736,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,12,東京都品川区荏原６丁目１２番,142-0063,-11562.3556,-42982.58447,
1737,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,13,東京都品川区荏原６丁目１３番,142-0063,-11663.06709,-42999.45977,
1738,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,14,東京都品川区荏原６丁目１４番,142-0063,-11768.23457,-43020.78337,
1739,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,15,東京都品川区荏原６丁目１５番,142-0063,-11859.01364,-43047.21995,
1740,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,16,東京都品川区荏原６丁目１６番,142-0063,-11776.92435,-43120.25553,
1741,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,17,東京都品川区荏原６丁目１７番,142-0063,-11716.41806,-43102.93815,
1742,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,18,東京都品川区荏原６丁目１８番,142-0063,-11646.31002,-43088.66131,
1743,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,436,荏原６丁目,エバラロクチョウメ,6,６丁目,19,東京都品川区荏原６丁目１９番,142-0063,-11562.5784,-43065.2806,
1744,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,1,東京都品川区荏原７丁目１番,142-0063,-12192.91178,-43018.24728,
1745,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,2,東京都品川区荏原７丁目２番,142-0063,-12185.24295,-43077.30185,
1746,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,3,東京都品川区荏原７丁目３番,142-0063,-12177.37925,-43134.97855,
1747,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,4,東京都品川区荏原７丁目４番,142-0063,-12083.70144,-43118.75257,
1748,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,5,東京都品川区荏原７丁目５番,142-0063,-12102.58411,-43020.90744,
1749,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,6,東京都品川区荏原７丁目６番,142-0063,-12026.58615,-43076.82157,
1750,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,7,東京都品川区荏原７丁目７番,142-0063,-11989.43677,-43009.06586,
1751,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,8,東京都品川区荏原７丁目８番,142-0063,-11933.08281,-43075.16073,
1752,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,9,東京都品川区荏原７丁目９番,142-0063,-11832.21431,-43146.3211,
1753,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,10,東京都品川区荏原７丁目１０番,142-0063,-11884.33627,-43177.23769,
1754,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,11,東京都品川区荏原７丁目１１番,142-0063,-11927.12209,-43128.29772,
1755,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,12,東京都品川区荏原７丁目１２番,142-0063,-11931.84379,-43191.24568,
1756,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,13,東京都品川区荏原７丁目１３番,142-0063,-11980.52488,-43183.68048,
1757,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,14,東京都品川区荏原７丁目１４番,142-0063,-12022.74832,-43198.24801,
1758,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,15,東京都品川区荏原７丁目１５番,142-0063,-12078.11821,-43243.77629,
1759,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,16,東京都品川区荏原７丁目１６番,142-0063,-12085.78863,-43188.72572,
1760,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,17,東京都品川区荏原７丁目１７番,142-0063,-12168.61644,-43198.95004,
1761,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,18,東京都品川区荏原７丁目１８番,142-0063,-12166.79992,-43258.93287,
1762,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,19,東京都品川区荏原７丁目１９番,142-0063,-12160.06487,-43321.55297,
1763,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,20,東京都品川区荏原７丁目２０番,142-0063,-12074.58477,-43300.76958,
1764,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,437,荏原７丁目,エバラナナチョウメ,7,７丁目,21,東京都品川区荏原７丁目２１番,142-0063,-11999.47858,-43278.18455,
1765,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,1,東京都品川区平塚１丁目１番,142-0051,-10498.7519,-42413.19641,
1766,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,2,東京都品川区平塚１丁目２番,142-0051,-10527.70453,-42512.74538,
1767,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,3,東京都品川区平塚１丁目３番,142-0051,-10584.77854,-42496.67011,
1768,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,4,東京都品川区平塚１丁目４番,142-0051,-10673.49843,-42533.4625,
1769,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,5,東京都品川区平塚１丁目５番,142-0051,-10706.29721,-42606.97255,
1770,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,6,東京都品川区平塚１丁目６番,142-0051,-10620.67142,-42615.25184,
1771,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,7,東京都品川区平塚１丁目７番,142-0051,-10620.93258,-42706.97841,
1772,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,8,東京都品川区平塚１丁目８番,142-0051,-10690.14521,-42689.52871,
1773,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,9,東京都品川区平塚１丁目９番,142-0051,-10742.15951,-42677.39608,
1774,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,10,東京都品川区平塚１丁目１０番,142-0051,-10773.62691,-42774.57747,
1775,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,11,東京都品川区平塚１丁目１１番,142-0051,-10711.37112,-42765.32168,
1776,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,12,東京都品川区平塚１丁目１２番,142-0051,-10644.69161,-42785.66888,
1777,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,13,東京都品川区平塚１丁目１３番,142-0051,-10669.70085,-42879.62916,
1778,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,14,東京都品川区平塚１丁目１４番,142-0051,-10730.20276,-42839.58267,
1779,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,44,平塚,044,441,平塚１丁目,ヒラツカイッチョウメ,1,１丁目,15,東京都品川区平塚１丁目１５番,142-0051,-10754.09894,-42901.49931,
