会計分類,会計,借入区分,借入方法,借入先,銘柄,費目,事業名,起債額（千円）,起債許可年度,起債年月日（年月日）,償還期間自（年月）,償還期間至（年月）,元利金支払期日上期（年月）,元利金支払期日下期（年月）,利率（％）,平成28年度支払予定額元金上期（円）,平成28年度支払予定額元金下期（円）,平成28年度支払予定額利子上期（円）,平成28年度支払予定額利子下期（円）,平成27年度末現在高（円）
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,保健衛生費,東京港廃棄物処理場建設費,1160000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,1160000000,-,11981413,-,1160000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,島しょ等港湾整備費,1740000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,1740000000,-,17972119,-,1740000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,首都圏新都市鉄道株式会社貸付金,1740000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,1740000000,-,17972120,-,1740000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,新都市開発整備費,395000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,395000000,-,4079878,-,395000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,新都市開発整備費,130000,61,18.09.27,19.02,28.09,08.25,02.25,1.810,130000000,-,1342745,-,130000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,中小河川整備費,2900000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,2900000000,-,29953533,-,2900000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,交通安全施設費,2320000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,2320000000,-,23962826,-,2320000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,中小河川整備費,1740000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,1740000000,-,17972120,-,1740000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,高潮防御施設費,1740000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,1740000000,-,17972120,-,1740000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,河川環境整備費,870000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,870000000,-,8986060,-,870000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,砂防海岸整備費,1160000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,1160000000,-,11981413,-,1160000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,区画整理費,2610000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,2610000000,-,26958179,-,2610000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,東京港整備費,2610000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,2610000000,-,26958179,-,2610000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,島しょ等港湾整備費,870000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,870000000,-,8986060,-,870000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,消防費,施設整備費,851000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,851000000,-,8789812,-,851000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,道路補修費,4060000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,4060000000,-,41934946,-,4060000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,街路整備費,1740000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,1740000000,-,17972120,-,1740000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,その他（普通債）,都道府県会館出資金,143000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,143000000,-,1477019,-,143000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,首都高速道路公団出資金,1160000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,1160000000,-,11981413,-,1160000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,首都高速道路公団貸付金,2320000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,2320000000,-,23962826,-,2320000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,地下高速鉄道建設費貸付金,1036000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,1036000000,-,10700641,-,1036000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,北陸新幹線鉄道建設費負担金,1160000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,1160000000,-,11981413,-,1160000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,社会及労働施設費,労働経済施設整備費,478000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,478000000,-,4937168,-,478000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,東京都住宅供給公社助成費,1740000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,1740000000,-,17972120,-,1740000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,道路補修費,870000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,870000000,-,8986060,-,870000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,道路災害防除費,703000,08,18.09.27,19.02,28.09,08.25,02.25,1.810,703000000,-,7261149,-,703000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,保健衛生費,東京港廃棄物処理場建設費,1914000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,1914000000,-,19769331,-,1914000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-637,土木費,東京港埠頭公社貸付金（普通）,59000,07,18.09.27,19.02,28.09,08.25,02.25,1.810,59000000,-,609399,-,59000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,保健衛生費,水道事業会計出資金,1996000,08,18.10.24,19.02,28.09,08.25,02.25,1.900,1996000000,-,21641413,-,1996000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,その他（普通債）,高速電車事業会計出資金,2320000,08,18.10.24,19.02,28.09,08.25,02.25,1.900,2320000000,-,25154348,-,2320000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,教育費,都立学校整備費,6524000,07,18.10.24,19.02,28.09,08.25,02.25,1.900,6524000000,-,70735761,-,6524000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,警察費,施設費,5114000,07,18.10.24,19.02,28.09,08.25,02.25,1.900,5114000000,-,55447989,-,5114000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,土木費,道路災害防除費,170000,08,18.10.24,19.02,28.09,08.25,02.25,1.900,170000000,-,1843207,-,170000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,土木費,河川防災費,290000,08,18.10.24,19.02,28.09,08.25,02.25,1.900,290000000,-,3144293,-,290000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,土木費,高潮防御施設費,2610000,08,18.10.24,19.02,28.09,08.25,02.25,1.900,2610000000,-,28298641,-,2610000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,土木費,街路整備費,63886,08,18.10.24,19.02,28.09,08.25,02.25,1.900,63886141,-,692678,-,63886141
一般会計,一般会計普通債,長期債,債券,公募,公募10-638,土木費,街路整備費,7542114,08,18.10.24,19.02,28.09,08.25,02.25,1.900,7542113859,-,81774550,-,7542113859
一般会計,一般会計普通債,長期債,債券,公募,公募20-10,土木費,首都高速道路整備事業貸付金,12000000,18,18.11.13,19.02,08.09,08.25,02.25,2.330,-,-,139800000,139800000,12000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,その他（普通債）,交通渋滞対策費,200000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,200000000,-,2088587,-,200000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,市街地再開発費,800000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,800000000,-,8354348,-,800000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,市街地再開発費,700000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,700000000,-,7310054,-,700000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,道路補修費,1000000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,1000000000,-,10442935,-,1000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,街路整備費,1000000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,1000000000,-,10442935,-,1000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,街路整備費,1000000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,1000000000,-,10442935,-,1000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,街路整備費,1500000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,1500000000,-,15664402,-,1500000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,道路橋梁直轄事業負担金,2979000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,2979000000,-,31109503,-,2979000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,その他（普通債）,高速電車事業会計出資金,3000000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,3000000000,-,31328804,-,3000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,警察費,施設費,1826000,07,18.11.27,19.02,28.09,08.25,02.25,1.830,1826000000,-,19068799,-,1826000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,街路整備費,19638,08,18.11.27,19.02,28.09,08.25,02.25,1.830,19637891,-,205078,-,19637891
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,街路整備費,2318362,08,18.11.27,19.02,28.09,08.25,02.25,1.830,2318362109,-,24210504,-,2318362109
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,保健衛生費,東京港廃棄物処理場建設費,6330000,08,18.11.27,19.02,28.09,08.25,02.25,1.830,6330000000,-,66103777,-,6330000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,東京港埠頭公社貸付金（普通）,1681000,08,18.11.27,19.02,28.09,08.25,02.25,1.830,1681000000,-,17554573,-,1681000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,教育費,社会教育施設整備費,972000,08,18.11.27,19.02,28.09,08.25,02.25,1.830,972000000,-,10150533,-,972000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,教育費,都立学校整備費,165330,08,18.11.27,19.02,28.09,08.25,02.25,1.830,165329778,-,1726528,-,165329778
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,教育費,都立学校整備費,402012,08,18.11.27,19.02,28.09,08.25,02.25,1.830,402012408,-,4198190,-,402012408
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,教育費,都立学校整備費,146766,08,18.11.27,19.02,28.09,08.25,02.25,1.830,146766434,-,1532672,-,146766434
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,教育費,都立学校整備費,1950891,08,18.11.27,19.02,28.09,08.25,02.25,1.830,1950891380,-,20373031,-,1950891380
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,消防費,施設整備費,424000,08,18.11.27,19.02,28.09,08.25,02.25,1.830,424000000,-,4427804,-,424000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-639,土木費,首都高速道路整備事業貸付金,6600000,18,18.11.27,19.02,28.09,08.25,02.25,1.830,6600000000,-,68923369,-,6600000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,その他（普通債）,高速電車事業会計補助金,129000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,129000000,1154550,734143,129000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,その他（普通債）,高速電車事業会計出資金,7800000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,7800000000,69810000,44390054,7800000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,地下高速鉄道建設事業助成費,5000000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,5000000000,44750000,28455163,5000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,日暮里･舎人線整備事業費,400000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,400000000,3580000,2276413,400000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,東京都住宅供給公社助成費,2000000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,2000000000,17900000,11382065,2000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,道路整備費,1800000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,1800000000,16110000,10243859,1800000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,街路整備費,5000000,17,18.12.26,19.08,28.12,08.25,02.25,1.790,-,5000000000,44750000,28455163,5000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,中小河川整備費,1950000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,1950000000,17452500,11097514,1950000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,中小河川整備費,750000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,750000000,6712500,4268274,750000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,高潮防御施設費,1028000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,1028000000,9200600,5850382,1028000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,高潮防御施設費,652000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,652000000,5835400,3710553,652000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,河川海岸直轄事業負担金,690000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,690000000,6175500,3926812,690000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,河川海岸直轄事業負担金,729000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,729000000,6524550,4148763,729000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,公園霊園直轄事業負担金,637000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,637000000,5701150,3625188,637000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,教育費,都立学校整備費,4900000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,4900000000,43855000,27886060,4900000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,警察費,警察施設整備費,2800000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,2800000000,25060000,15934891,2800000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,砂防海岸整備費,20000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,20000000,179000,113821,20000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,地下高速鉄道建設事業助成費,2581000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,2581000000,23099950,14688555,2581000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-640,土木費,公園整備費,563000,18,18.12.26,19.08,28.12,08.25,02.25,1.790,-,563000000,5038850,3204051,563000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-641,土木費,地下高速鉄道建設事業助成費,5390000,18,19.01.26,19.08,28.12,08.25,02.25,1.820,-,5390000000,49049000,31188767,5390000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-641,土木費,街路整備費,3000000,18,19.01.26,19.08,28.12,08.25,02.25,1.820,-,3000000000,27300000,17359239,3000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-641,土木費,東京港整備費,1682000,18,19.01.26,19.08,28.12,08.25,02.25,1.820,-,1682000000,15306200,9732747,1682000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-641,土木費,東京港整備費,318000,18,19.01.26,19.08,28.12,08.25,02.25,1.820,-,318000000,2893800,1840079,318000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-641,その他,減税補てん債,2552000,07,19.01.26,19.08,28.12,08.25,02.25,1.820,-,2552000000,23223200,14766926,2552000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-641,その他,減税補てん債,30160000,08,19.01.26,19.08,28.12,08.25,02.25,1.820,-,30160000000,274456000,174518217,30160000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-641,消防費,施設整備費,446000,08,19.01.26,19.08,28.12,08.25,02.25,1.820,-,446000000,4058600,2580740,446000000
