250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,
5339520524,0.153595604,0.204655538,0.298180606,0.155440939,0.207742631,0.302064386,,,,,
5339520531,0.272170997,0.320053213,0.43559732,0.278245432,0.327125055,0.445045274,,,,,
5339520532,0.773216764,0.952002278,1.382372083,0.799568863,0.98217182,1.425808778,,,,,
5339520533,0.287545151,0.336026441,0.472207009,0.287545151,0.336026441,0.472207009,,,,,
5339520534,0.774560354,0.935239104,2.0084617,0.788916319,0.95176387,2.033350281,,,,,
5339520541,0.345000854,0.406226577,0.595563593,0.385072925,0.452991792,0.665838566,,,,,
5339520542,0.200256202,0.219398337,0.283993439,0.203135266,0.222935751,0.289043354,,,,,
5339520543,0.116547442,0.134827411,0.197911853,0.147846401,0.169453961,0.250433518,,,,,
5339520544,0.122774373,0.133539103,0.172667762,0.12326345,0.134080673,0.17340513,,,,,
5339521311,0.284957368,0.354755656,0.538452773,0.285799074,0.355689962,0.539996597,,,,,
5339521312,0.002651071,0.003042117,0.005207125,0.002651071,0.003042117,0.005207125,,,,,
5339521313,0,0,0,0,0,0,,,,,
5339521314,0,0,0,0,0,0,,,,,
5339521321,0.039137479,0.05005271,0.080698922,0.03932588,0.050405803,0.081098389,,,,,
5339521322,0.255772413,0.289448681,0.393747545,0.270941713,0.305978214,0.417305695,,,,,
5339521323,0.006704636,0.0083827,0.013546974,0.006395561,0.008079598,0.012998258,,,,,
5339521324,2.420293181,2.73662198,3.722554169,2.565918462,2.895305497,3.948712409,,,,,
5339521331,0,0,0,0,0,0,,,,,
5339521332,0.0232624,0.028547982,0.046611646,0.023798188,0.029310966,0.04778473,,,,,
5339521333,0,0,0,0,0,0,,,,,
5339521334,0.085515878,0.109546869,0.173031894,0.089704799,0.115639308,0.182021295,,,,,
5339521341,0.043917702,0.060577403,0.090541972,0.045185734,0.062609871,0.093506632,,,,,
5339521342,2.037693617,2.304703764,3.135329496,2.159672325,2.437598458,3.32474409,,,,,
5339521343,0.114977603,0.148256565,0.229076661,0.124558246,0.161131311,0.248944501,,,,,
5339521344,0.517909136,0.585432711,0.796633329,0.54859324,0.618905474,0.844311792,,,,,
5339522111,0,0,0,0,0,0,,,,,
5339522112,0.000312896,0.000490757,0.000677642,0.000312896,0.000490757,0.000677642,,,,,
5339522113,0.010958072,0.015290671,0.021826245,0.011085014,0.015514827,0.022135457,,,,,
5339522114,6.43E-05,0.000537211,0.000216415,6.43E-05,0.000537211,0.000216415,,,,,
5339522121,0,0,0,0,0,0,,,,,
5339522122,0,0,0,0,0,0,,,,,
5339522123,0,0,0,0,0,0,,,,,
5339522124,0,0,0,0,0,0,,,,,
5339522131,0.000517195,0.000988729,0.001402243,0.000517195,0.000988729,0.001402243,,,,,
5339522132,0.00129915,0.003285051,0.002973641,0.00129915,0.003285051,0.002973641,,,,,
5339522133,0,0,0,0,0,0,,,,,
5339522134,2.50E-07,2.14E-06,8.65E-07,2.50E-07,2.14E-06,8.65E-07,,,,,
5339522141,0,0,0,0,0,0,,,,,
5339522142,0.005977829,0.007375636,0.011690941,0.006250955,0.007699691,0.012260823,,,,,
5339522143,0.000232905,0.000302619,0.000423746,0.000232905,0.000302619,0.000423746,,,,,
5339522144,0.043772694,0.054819262,0.086606192,0.044044264,0.055286942,0.087108424,,,,,
5339522911,0.201846454,0.248893077,0.341713184,0.202019225,0.249081399,0.34197718,,,,,
5339522912,0.023343548,0.029567144,0.043932624,0.02883901,0.036290336,0.054094662,,,,,
5339522913,0.103465787,0.125338624,0.172905528,0.103524871,0.125408116,0.173009605,,,,,
5339522914,0,0,0,0,0,0,,,,,
5339522921,0.013568226,0.016899115,0.025426925,0.019596275,0.024074516,0.036618678,,,,,
5339522922,0.040526451,0.052707162,0.078341151,0.042097646,0.054256647,0.081129864,,,,,
5339522923,0,0,0,0,0,0,,,,,
5339522924,0,0,0,0,0,0,,,,,
5339522931,0.021362033,0.025710198,0.037543111,0.021453825,0.02581982,0.03769851,,,,,
5339522932,0,0,0,0,0,0,,,,,
5339522933,0,0,0,0,0,0,,,,,
5339522934,2.04E-05,3.89E-05,0.000118514,2.04E-05,3.89E-05,0.000118514,,,,,
5339522941,0.005881616,0.007144461,0.010952897,0.011338728,0.013679187,0.021132883,,,,,
5339522942,0,0,0,0,0,0,,,,,
5339522943,0,0,0,0,0,0,,,,,
5339522944,0,0,0,0,0,0,,,,,
5339523711,1.45959077,2.01923311,2.392756351,1.541941081,2.142670391,2.523014778,,,,,
5339523712,0.000916638,0.001907454,0.001851055,0.000947976,0.002008536,0.001930371,,,,,
5339523713,0.375668239,0.519781662,0.615922722,0.396816847,0.551475588,0.649381988,,,,,
5339523714,0.005626287,0.009854049,0.010516469,0.005839225,0.010212888,0.010880827,,,,,
5339523721,0.016753328,0.022956536,0.027974501,0.016867269,0.023262978,0.028187005,,,,,
5339523722,0.472030543,0.636824554,0.807680596,0.476408842,0.641768128,0.814461917,,,,,
5339523723,0.004117876,0.006864472,0.006946959,0.004155857,0.006966619,0.007017794,,,,,
5339523724,0.56106195,0.721156755,0.973690485,0.562651082,0.723012024,0.976168419,,,,,
5339523731,1.052593191,1.456553264,1.725808094,1.111981305,1.545579861,1.819751553,,,,,
5339523732,0.001983769,0.002934063,0.003414015,0.002057092,0.003050787,0.003539746,,,,,
5339523733,0.067607364,0.093541748,0.110836714,0.071427927,0.09927035,0.11687954,,,,,
5339523734,0.00088568,0.002079019,0.001750629,0.000891246,0.002102435,0.001764499,,,,,
5339523741,0.00218817,0.004173106,0.0038824,0.00218817,0.004173106,0.0038824,,,,,
5339523742,0.128236078,0.165040941,0.220517151,0.128631129,0.165547963,0.221145634,,,,,
5339523743,0.01005662,0.015091656,0.01706199,0.010285897,0.015464371,0.017439845,,,,,
5339523744,0.026932665,0.03640771,0.048030694,0.026932665,0.03640771,0.048030694,,,,,
5339524511,0.320609252,0.403716373,0.63104605,0.34774882,0.437099212,0.685227978,,,,,
5339524512,0.189755435,0.244984219,0.377496105,0.192241347,0.248897548,0.382798172,,,,,
5339524513,0.310680374,0.399228679,0.615645323,0.313815589,0.403949036,0.622247308,,,,,
5339524514,0.557470497,0.726949055,1.11438939,0.562230835,0.733797543,1.124521014,,,,,
5339524521,0.000922719,0.001192765,0.001827148,0.000922719,0.001192765,0.001827148,,,,,
5339524522,0.00237722,0.00322426,0.004181068,0.002444511,0.003376038,0.004326384,,,,,
5339524523,0.015906771,0.018611712,0.031239294,0.015906771,0.018611712,0.031239294,,,,,
5339524524,0.002491613,0.003423171,0.00438348,0.002558905,0.00357495,0.004528796,,,,,
5339524531,0.499155564,0.660651908,0.990044312,0.502977307,0.667174131,0.998896714,,,,,
5339524532,0.696965603,0.924118515,1.389546564,0.703180763,0.93500164,1.404067832,,,,,
5339524533,0.099408066,0.130178471,0.200065082,0.10038643,0.131529918,0.202076229,,,,,
5339524534,0.054810326,0.071721602,0.112271058,0.056178763,0.074206614,0.115174034,,,,,
5339524541,0.018296124,0.025751053,0.038020216,0.018296124,0.025751053,0.038020216,,,,,
5339524542,0.000569802,0.001063924,0.001037797,0.000569802,0.001063924,0.001037797,,,,,
5339524543,0.027648811,0.035551325,0.053829664,0.029085292,0.037799808,0.056864697,,,,,
5339524544,0.029005993,0.040938681,0.058421882,0.029259876,0.041386992,0.059040305,,,,,
5339525311,0.893055154,1.138283026,1.827545041,0.912462892,1.165932807,1.867150158,,,,,
5339525312,0.70251603,0.888897332,1.436479218,0.711878013,0.903973192,1.457843458,,,,,
5339525313,0.565605969,0.713860553,1.157193305,0.577958212,0.731292982,1.184157188,,,,,
5339525314,0.693702516,0.870621175,1.414632534,0.703035322,0.884952849,1.435663742,,,,,
5339525321,0.763059393,0.969440457,1.56340987,0.770493977,0.981749718,1.581472456,,,,,
5339525322,0.78530409,1.000014013,1.617681814,0.786665378,1.004652835,1.623748614,,,,,
5339525323,0.911348554,1.142933096,1.863009793,0.93116566,1.170327932,1.905281955,,,,,
5339525324,1.025307498,1.292301956,2.100488774,1.032296086,1.304808733,2.117166641,,,,,
5339525331,0.409083625,0.51064463,0.828858643,0.413876496,0.517141043,0.83901815,,,,,
5339525332,0.577086867,0.731299491,1.178058321,0.583662085,0.741055734,1.192704736,,,,,
5339525333,0.655712852,0.797622856,1.305933945,0.654679902,0.796630331,1.303871267,,,,,
5339525334,0.722325669,0.887798088,1.434898106,0.731225739,0.89961535,1.45386222,,,,,
5339525341,0.985053383,1.234640271,2.002684043,0.999477413,1.254578336,2.033610259,,,,,
5339525342,0.829252783,1.048721961,1.695619863,0.848616196,1.074852,1.735681638,,,,,
5339525343,0.681199369,0.832519106,1.359626446,0.699739005,0.855221909,1.396844327,,,,,
5339525344,0.995708668,1.224471112,1.996769832,1.028653639,1.263706789,2.06274025,,,,,
5339526111,0.13178244,0.153223682,0.257867414,0.132128053,0.15361529,0.258522111,,,,,
5339526112,0.161366383,0.195912712,0.320831169,0.162500563,0.197187029,0.323007565,,,,,
5339526113,1.305618296,1.533976711,2.56416539,1.349048743,1.587208893,2.650529473,,,,,
5339526114,0.091586755,0.106830769,0.179619553,0.092550845,0.108072046,0.181532028,,,,,
5339526121,0.041263879,0.053856572,0.085008726,0.041437209,0.054192789,0.085384823,,,,,
5339526122,0.002867428,0.003882361,0.006220921,0.003203504,0.004324428,0.006952892,,,,,
5339526123,0.003128987,0.004666243,0.006726448,0.003128987,0.004666243,0.006726448,,,,,
5339526124,0.024939416,0.031546073,0.049854547,0.02527372,0.031952557,0.050515394,,,,,
5339526131,0.594481592,0.698451657,1.169167264,0.60091029,0.706742698,1.182185068,,,,,
5339526132,2.06E-05,0.00017635,0.000162467,2.06E-05,0.00017635,0.000162467,,,,,
5339526133,1.02E-05,0.000178536,0.000151791,1.02E-05,0.000178536,0.000151791,,,,,
5339526134,0.015015376,0.018168291,0.029600125,0.01502243,0.018180873,0.029617805,,,,,
5339526141,0,0,0,0,0,0,,,,,
5339526142,8.63E-06,1.48E-05,1.74E-05,8.63E-06,1.48E-05,1.74E-05,,,,,
5339526143,0.036367189,0.048095432,0.072462424,0.036403177,0.048147992,0.072545801,,,,,
5339526144,0,0,0,0,0,0,,,,,
5339527311,0,0,0,0,0,0,,,,,
5339527312,0,0,0,0,0,0,,,,,
5339527313,0,0,0,0,0,0,,,,,
5339527314,0,0,0,0,0,0,,,,,
5339527321,0.000905586,0.001201113,0.001739897,0.000905586,0.001201113,0.001739897,,,,,
5339527322,0.156618731,0.191780939,0.314501123,0.16072765,0.196894575,0.322604534,,,,,
5339527323,0.023798787,0.030410908,0.049126499,0.023850718,0.030599519,0.049264793,,,,,
5339527324,0.038127361,0.045703796,0.074983609,0.038554692,0.046203403,0.075810379,,,,,
5339527331,0,0,0,0,0,0,,,,,
5339527332,0.000109578,0.000152074,0.000219393,0.000109578,0.000152074,0.000219393,,,,,
5339527333,0,0,0,0,0,0,,,,,
5339527334,4.59E-06,2.93E-05,1.17E-05,4.59E-06,2.93E-05,1.17E-05,,,,,
5339527341,0.029049553,0.039203559,0.057795611,0.029194489,0.039453995,0.058146511,,,,,
5339527342,0.001879542,0.002346168,0.003738814,0.002005816,0.002517303,0.003988318,,,,,
5339527343,0,0,0,0,0,0,,,,,
5339527344,0.005275305,0.007455305,0.01115682,0.005442495,0.007664201,0.011509614,,,,,
5339528511,0,0,0,0,0,0,,,,,
5339528512,0,0,0,0,0,0,,,,,
5339528513,0,0,0,0,0,0,,,,,
5339528514,0,0,0,0,0,0,,,,,
5339528531,0,0,0,0,0,0,,,,,
5339528532,0,0,0,0,0,0,,,,,
5339528533,0,0,0,0,0,0,,,,,
5339528534,0,0,0,0,0,0,,,,,
5339530111,0.071589886,0.096759297,0.15742966,0.08824286,0.117653719,0.190331759,,,,,
5339530112,0.138549634,0.171757793,0.278299774,0.138954835,0.172287366,0.279104366,,,,,
5339530113,0.177931275,0.227434539,0.374088196,0.211741757,0.269587586,0.440501396,,,,,
5339530114,0.407470414,0.498987698,0.811343798,0.421562724,0.515980696,0.838546891,,,,,
5339530121,1.004524579,1.201211533,1.96524759,1.009901322,1.207067432,1.975652152,,,,,
5339530122,0.611018578,0.739896756,1.179388574,0.621718454,0.751768125,1.199513707,,,,,
5339530123,0.843667073,1.008955945,1.649771126,0.851101509,1.017047856,1.664184272,,,,,
5339530124,2.868930931,3.293571116,5.282385176,2.926843665,3.353491381,5.384219294,,,,,
5339530131,0.668025006,0.854853817,1.385642016,0.688355778,0.880044122,1.425527729,,,,,
5339530132,0.886183571,1.105469887,1.788352712,0.894478838,1.115503015,1.804289778,,,,,
5339530133,0.442888971,0.568629322,0.929397082,0.489590131,0.627589272,1.021964607,,,,,
5339530134,0.391123611,0.492439346,0.796557821,0.405413597,0.510317868,0.824772234,,,,,
5339530141,0.867423829,1.021486464,1.679289453,0.873018744,1.027578209,1.690151424,,,,,
5339530142,6.091422502,6.847723905,10.96696874,6.219937969,6.978674361,11.18751276,,,,,
5339530143,0.072611691,0.086294104,0.141456508,0.073393493,0.087146031,0.142982984,,,,,
5339530144,4.514197811,5.028215912,8.060904349,4.609246908,5.124473043,8.222505618,,,,,
5339530911,0.68299986,0.78574344,2.468536374,0.700514226,0.805008711,2.531725961,,,,,
5339530912,1.226969391,1.527149121,4.739082219,1.330434234,1.654721366,5.197993126,,,,,
5339530913,0.295862843,0.372724522,1.001354947,0.308783048,0.386754836,1.044572464,,,,,
5339530914,1.573292259,2.587527693,5.7273211,1.690836922,2.77372364,6.155485928,,,,,
5339530921,0.576652518,0.688565933,2.26323677,0.622530305,0.745052367,2.46912318,,,,,
5339530922,0.43645498,0.556016122,1.997989849,0.447037131,0.568710033,2.047735028,,,,,
5339530923,0.185242314,0.231449973,0.794154275,0.186832446,0.233353642,0.802011973,,,,,
5339530924,0.209133633,0.261952454,0.945063962,0.211528942,0.264845914,0.95636191,,,,,
5339530931,0.347551449,0.406637816,1.157530169,0.353489129,0.413141081,1.175365662,,,,,
5339530932,0.500379037,0.839245317,1.824632627,0.51631318,0.862842668,1.882467125,,,,,
5339530933,0.370653253,0.459222414,1.237721517,0.380374658,0.470074268,1.267121237,,,,,
5339530934,0.199184552,0.349226728,0.730950505,0.201499053,0.352150185,0.739371284,,,,,
5339530941,0.065625658,0.082785663,0.291063486,0.066219253,0.083497579,0.294113339,,,,,
5339530942,0.271585242,0.33990958,1.219538198,0.274876045,0.343892795,1.23530042,,,,,
5339530943,0.110953875,0.153158157,0.481101625,0.11196927,0.154396715,0.485759352,,,,,
5339530944,0.619306012,0.768747787,2.8759615,0.630388093,0.782349489,2.926427258,,,,,
5339531711,0.895578782,1.175862138,2.552477721,0.942822459,1.232022096,2.686302643,,,,,
5339531712,0.509727379,0.628554042,1.373211091,0.776228837,0.944486121,2.057144899,,,,,
5339531713,1.029752901,1.359824633,2.959568534,1.086602038,1.42670464,3.122193363,,,,,
5339531714,0.648494587,0.85047954,1.845363776,0.883009624,1.120148759,2.44474553,,,,,
5339531721,0.783355331,0.883619272,1.950160414,1.029487648,1.195309636,2.604872123,,,,,
5339531722,0.347391162,0.387111439,0.884434059,0.397470079,0.447957613,1.023278692,,,,,
5339531723,0.360713769,0.41166631,0.902732674,0.513269767,0.600411169,1.302720021,,,,,
5339531724,0.239346914,0.271082181,0.648520446,0.271369451,0.309134298,0.743557775,,,,,
5339531731,0.609245832,0.791977821,1.806868602,0.638992474,0.82712871,1.891598401,,,,,
5339531732,1.079720982,1.411991092,3.075836801,1.346595502,1.720174433,3.764898,,,,,
5339531733,0.35995216,0.455340413,1.156221226,0.373970371,0.472136764,1.195957169,,,,,
5339531734,0.946110924,1.240032726,2.69722857,1.115264318,1.437047231,3.139320538,,,,,
5339531741,1.180993001,1.334737489,2.954297992,1.592489263,1.848365753,4.040562078,,,,,
5339531742,0.229517904,0.255425179,0.592744244,0.244275944,0.272472703,0.633860605,,,,,
5339531743,0.918937804,1.056293844,2.358295887,1.159084083,1.349489375,2.987990552,,,,,
5339531744,0.631036133,0.705000791,1.657392548,0.737032125,0.826945365,1.961627685,,,,,
5339532511,0,0,0,0,0,0,,,,,
5339532512,0.000636391,0.000684867,0.001649458,0.002022902,0.002580359,0.0061698,,,,,
5339532513,0,0,0,0,0,0,,,,,
5339532521,0.077771547,0.08308967,0.246183966,0.079071964,0.084381568,0.2519005,,,,,
5339532522,0.144088994,0.159566683,0.461208862,0.24072602,0.273403161,0.765884597,,,,,
5339532524,0,0,0,0,0,0,,,,,
5339533911,2.565738295,2.971521827,8.074633651,2.793396199,3.232468862,8.765107013,,,,,
5339533912,0.856002206,1.222120009,2.906784738,0.91726376,1.289956424,3.101844931,,,,,
5339533913,2.379929002,2.771632257,7.537353138,2.578603332,2.991148422,8.139455039,,,,,
5339533914,1.063415322,1.637965745,3.706634308,1.112963952,1.691518582,3.865301378,,,,,
5339533921,0.581396051,0.958259656,2.081221143,0.600675665,0.983959624,2.137952572,,,,,
5339533922,0.539432622,0.697214184,1.280784358,0.835182209,1.090652882,2.002030839,,,,,
5339533923,0.501089346,0.836543253,1.825775209,0.509855424,0.84849348,1.859071124,,,,,
5339533924,0.26777267,0.342149804,0.629415463,0.41396962,0.540738747,0.990968363,,,,,
5339533931,0.060061021,0.070433751,0.203121259,0.061659655,0.072055474,0.208410084,,,,,
5339533932,0.070686335,0.118343262,0.257457231,0.071961778,0.119890637,0.262098286,,,,,
5339533934,0,0,0,0,0,0,,,,,
5339533941,0.646686991,1.081893269,2.362007187,0.656854937,1.095131317,2.400288337,,,,,
5339533942,0.580984908,0.749837394,1.360176822,0.915609792,1.208398636,2.195653192,,,,,
5339533943,0.03483251,0.058704676,0.12716246,0.035338344,0.059343424,0.12898929,,,,,
5339533944,0.108618017,0.132132999,0.251151954,0.210434627,0.271027631,0.503795025,,,,,
5339540711,5.173391366,6.276993439,16.81735224,5.578344622,6.76269843,18.04267333,,,,,
5339540712,4.307602032,5.349913479,14.51270384,4.369959014,5.438566055,14.69585463,,,,,
5339540713,3.255464252,4.094960848,11.21983198,4.045518691,5.030717304,13.67346058,,,,,
5339540714,3.115396687,4.016523188,10.92175103,3.376934236,4.335599283,11.74228795,,,,,
5339540721,1.955256573,2.477383395,6.796636758,2.059911009,2.621159833,7.166792641,,,,,
5339540722,3.02430471,3.792877666,10.08753743,3.092838087,3.881527591,10.30829065,,,,,
5339540723,0.953403779,1.209273959,3.286053461,1.207545874,1.515163731,4.087953224,,,,,
5339540724,2.877546807,3.615960141,9.601630223,2.941678109,3.699638256,9.814191443,,,,,
5339540731,4.470283176,5.536589539,14.99575744,4.846690788,5.986609184,16.14297633,,,,,
5339540732,2.363368266,3.115571017,9.062742929,2.387236083,3.147054247,9.149234289,,,,,
5339540733,2.550658467,3.318166954,9.442736852,2.588118891,3.366481358,9.564126247,,,,,
5339540734,2.346851551,3.082925447,9.299986675,2.40721718,3.163629557,9.55025441,,,,,
5339540741,4.268003222,5.456209063,15.30022613,4.637234603,5.916242263,16.50484054,,,,,
5339540742,2.125272762,2.706888306,7.353117393,2.316708579,2.947717581,7.97842509,,,,,
5339540743,1.879911502,2.451251287,7.47270806,1.921099702,2.505715205,7.64796796,,,,,
5339540744,0.352779627,0.450525366,1.260834021,0.382668435,0.490127275,1.367073173,,,,,
5339541511,1.726957919,2.114269701,6.996186393,1.740648641,2.135579846,7.047451344,,,,,
5339541512,3.602142184,4.43596185,13.26651358,3.648964837,4.504664326,13.43805023,,,,,
5339541513,2.760418065,3.431972007,11.07310957,2.773790931,3.452389043,11.12041517,,,,,
5339541514,3.070742686,3.847832332,11.36646017,3.115542627,3.910934655,11.52529837,,,,,
5339541521,4.121661945,5.056750189,15.21487677,4.175423535,5.133988818,15.4114683,,,,,
5339541522,2.552252869,3.225996274,9.276952734,2.579873154,3.271618087,9.377649958,,,,,
5339541523,3.295327675,4.090817493,12.27172421,3.345557209,4.159433607,12.44932378,,,,,
5339541524,1.77507169,2.202331305,6.630280802,1.844539474,2.294209351,6.883213512,,,,,
5339541531,0.238957754,0.297226598,0.917444333,0.235598413,0.293208028,0.905834999,,,,,
5339541532,0.734619992,0.923837871,2.854930658,0.737347748,0.928584476,2.865452311,,,,,
5339541541,0.846898274,1.054844806,3.249402377,0.850703548,1.060893004,3.263689728,,,,,
5339541542,1.198463216,1.493588298,4.676929377,1.201044744,1.496976971,4.685815475,,,,,
5339541543,0.27323252,0.337748978,1.095779161,0.273328312,0.337857321,1.096196176,,,,,
5339541544,0.660846449,0.807010594,2.586313448,0.66111139,0.807330736,2.587246229,,,,,
5339542311,3.192018209,3.721557249,13.93408332,3.243068485,3.793042118,14.16291695,,,,,
5339542312,0.996681475,1.16359189,4.390342669,1.000231714,1.170942792,4.407587797,,,,,
5339542313,4.003719411,4.645129309,17.71081168,4.014364315,4.670748342,17.76457548,,,,,
5339542314,0.319327409,0.369812671,1.444104086,0.31997616,0.371398626,1.447371129,,,,,
5339542321,1.876326943,2.138355281,9.176989548,1.885379835,2.149168498,9.22105267,,,,,
5339542322,0.410903611,0.467728882,1.95812047,0.41116144,0.468011562,1.959298895,,,,,
5339542323,1.875437218,2.119346882,9.074865811,1.876946027,2.121130818,9.081772937,,,,,
5339542324,0.049022184,0.056071836,0.228024898,0.049083726,0.056223597,0.228337809,,,,,
5339542331,0.784802948,0.912848417,3.444063001,0.786508326,0.917623604,3.452915004,,,,,
5339542332,0.453149593,0.527038163,1.987670666,0.454150623,0.529844975,1.992867872,,,,,
5339542334,0,0,0,0,0,0,,,,,
5339542341,0.341928826,0.398470355,1.491400441,0.342719973,0.400706187,1.495513531,,,,,
5339542342,0.534237513,0.622577693,2.330207652,0.535473681,0.62607118,2.336634355,,,,,
5339542343,0,0,0,0,0,0,,,,,
5339542344,0.606365654,0.704587636,2.668050287,0.607675459,0.708244907,2.674845744,,,,,
5339543211,0.272214452,0.358114573,0.618519952,0.274490056,0.361118343,0.624074787,,,,,
5339543212,0.326406399,0.407885693,0.728731331,0.382957717,0.483826907,0.867870539,,,,,
5339543213,0.305919632,0.394867626,0.688505483,0.307160971,0.396937841,0.6923161,,,,,
5339543214,0.264505021,0.323658803,0.590660396,0.331779942,0.416069857,0.758274146,,,,,
5339543221,0.28810145,0.347450958,0.642472637,0.384933827,0.47836716,0.881184513,,,,,
5339543222,0.476154955,0.613722497,1.107315841,0.647154782,0.83831534,1.523299508,,,,,
5339543223,0.221050847,0.264470711,0.488770831,0.25769887,0.314650162,0.579777128,,,,,
5339543224,0.400669603,0.481520854,0.890436961,0.464859629,0.566458205,1.045103011,,,,,
5339543231,0.266917428,0.354904933,0.61449821,0.272159465,0.363729304,0.63145439,,,,,
5339543232,0.474090145,0.615691534,1.086270607,0.567969609,0.747389121,1.327597289,,,,,
5339543233,0.215363234,0.265887256,0.48089059,0.219501753,0.271438375,0.491371318,,,,,
5339543234,0.168969241,0.213629433,0.382036769,0.188623232,0.241047888,0.432006111,,,,,
5339543241,0.281898083,0.364515697,0.646475397,0.31415722,0.411096145,0.732106927,,,,,
5339543242,0.124742551,0.166387464,0.288956253,0.14395638,0.194044242,0.339701878,,,,,
5339543243,0.216175278,0.266257701,0.485927326,0.25116497,0.31456547,0.57348077,,,,,
5339543244,0.298682181,0.379378607,0.678340861,0.306847948,0.391173324,0.699737977,,,,,
5339544211,0.315233568,0.418663047,0.73042314,0.324809109,0.433495721,0.759025985,,,,,
5339544212,0.050985587,0.059574263,0.110332486,0.051031509,0.05962446,0.110433903,,,,,
5339544213,0.126203762,0.151752896,0.282131023,0.145514247,0.178032525,0.329855276,,,,,
5339544214,0.077321352,0.091768485,0.169409378,0.077704632,0.092233851,0.17024351,,,,,
5339544221,0.031916128,0.037992378,0.069407116,0.032005092,0.038090654,0.069587839,,,,,
5339544222,0.134916551,0.172213602,0.301974431,0.142133023,0.181398064,0.318397237,,,,,
5339544223,0.039734675,0.048395153,0.087388903,0.040869412,0.049801152,0.089876541,,,,,
5339544224,0.04700949,0.059953836,0.103553664,0.049084754,0.062520948,0.10838692,,,,,
5339544231,0.081755526,0.099541444,0.183444889,0.089754793,0.110302178,0.202990191,,,,,
5339544232,0.10975454,0.135078342,0.249332365,0.14192172,0.178973699,0.328974277,,,,,
5339544233,0.018368657,0.022283526,0.040145812,0.018835381,0.02287384,0.041198201,,,,,
5339544234,0.115851745,0.14329628,0.256163365,0.129878427,0.162318744,0.290575022,,,,,
5339544241,0.16709476,0.206009933,0.374839352,0.19795816,0.248225116,0.451414551,,,,,
5339544242,0.03721593,0.055620054,0.086065707,0.038714629,0.057507102,0.089563361,,,,,
5339544243,0.168029735,0.226688401,0.383137271,0.17844771,0.240213245,0.407912655,,,,,
