"道路種別名","指定道路図","住所","指定道路2","指定道路3","指定道路4","経度","緯度","分類"
"法第42条第1項第3号道路","","","","","","139.68072897888","35.6974884319723","法第42条第1項第3号道路"
"法第42条第1項第1号道路(区道）","","","","","","139.673143302619","35.7011283429451","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.673275033874","35.7006318330366","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.673693526654","35.7003842650763","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.672902931394","35.7006338114271","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.673601063036","35.6985888260318","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.67402504055","35.6992843886892","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.673926306555","35.6992983005299","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.67254094571","35.6981742528273","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.670704957687","35.7010649653641","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.670799172555","35.7002057310471","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.669602737896","35.70065413449","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.669488934625","35.7006559044683","その他基準法指定外道路"
"法第42条第1項第5号道路(廃止)","1845","中央3-34","","","","139.671368535053","35.6977892633538","法第42条第1項第5号道路(廃止)"
"法第42条第1項第5号道路(廃止)","1845","中央3-34","","","","139.671371900607","35.6977218412241","法第42条第1項第5号道路(廃止)"
"その他基準法指定外道路","","","","","","139.662881638987","35.6969813480779","その他基準法指定外道路"
"法第42条第1項第1号道路(区道）","","","","","","139.666057258851","35.6972007515698","法第42条第1項第1号道路(区道）"
"その他基準法指定外道路","","","","","","139.66889420037","35.7006788917929","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.668791817282","35.700680460035","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.668329792192","35.6999418789146","その他基準法指定外道路"
"水路","","","","","","139.662001322792","35.6996371678404","水路"
"法第42条第2項道路","","","","","","139.666968256088","35.6963215394473","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.662578382288","35.6956052142636","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.662653929186","35.6955156845101","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.662589573452","35.6955176022221","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.672983002984","35.6965449770074","法第42条第2項道路"
"法第42条第1項第5号道路","1578","本町4-4","","","","139.673713218789","35.6957666838607","法第42条第1項第5号道路"
"法第42条第1項第5号道路","2139","本町3ｰ23","1403","","","139.674797666101","35.6963845427103","法第42条第1項第5号道路"
"法第42条第1項第5号道路","2139","本町3ｰ23","1403","","","139.674689355023","35.6964162421592","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.681740963333","35.6957274326902","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.681735332758","35.695486952234","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.680768528123","35.6954209597521","法第42条第2項道路"
"法第42条第1項第3号道路","","","","","","139.68042972225","35.695433316073","法第42条第1項第3号道路"
"法第42条第1項第3号道路","","","","","","139.681173736457","35.6950294333581","法第42条第1項第3号道路"
"法第42条第1項第5号道路","1383","本町2-30","","","","139.681608406886","35.6951052743446","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.681936345422","35.6952258774713","法第42条第2項道路"
"法第42条第1項第5号道路","1710","本町2-30","","","","139.681852663681","35.6952624660986","法第42条第1項第5号道路"
"法第42条第1項第3号道路","","","","","","139.681928848718","35.6944828909278","法第42条第1項第3号道路"
"法第42条第2項道路","","","","","","139.681207614753","35.6945959887323","法第42条第2項道路"
"法第42条第1項第5号道路","1357","本町1-27･28","","","","139.683789045654","35.6951471195449","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.684144264575","35.6954593969457","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.685384308322","35.6952345066692","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.684552952583","35.6948963678088","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.684245250692","35.6949305081125","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.684952312283","35.6950259925996","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.684723046006","35.6941463305552","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.684972468959","35.6940603657426","その他基準法指定外道路"
"法第42条第1項第5号道路","2097","本町1-11","","","","139.685227430495","35.6941438807037","法第42条第1項第5号道路"
"法第42条第1項第3号道路","","","","","","139.685440976761","35.6943230195869","法第42条第1項第3号道路"
"法第42条第2項道路（取消）","","","","","","139.685466642435","35.6944657609911","法第42条第2項道路（廃止）"
"水路","","","","","","139.685510290459","35.694731779923","水路"
"その他基準法指定外道路","","","","","","139.685420357486","35.6949041127302","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.684448636512","35.6959372618678","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.684496200184","35.695840620917","法第42条第1項第1号道路(区道）"
"その他基準法指定外道路","","","","","","139.684402355621","35.6957112902378","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.6849452772","35.6963145518738","法第42条第2項道路"
"その他基準法指定外道路","","","","","","139.683865416894","35.6957137800821","その他基準法指定外道路"
"法第42条第2項道路","","","","","","139.684041287995","35.6944599879826","法第42条第2項道路"
"法第42条第1項第1号道路(区道）","","","","","","139.683123398857","35.6933050187307","法第42条第1項第1号道路(区道）"
"法第42条第2項道路","","","","","","139.682602619559","35.6935652578721","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.683583528801","35.6937788820407","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.683526269586","35.6936881552652","法第42条第2項道路"
"法第42条第1項第5号道路","1752","本町1-8","1751","","","139.683104160395","35.6937051678988","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.683176305618","35.694290488195","その他基準法指定外道路"
"その他基準法指定外道路","","","","","","139.683007379211","35.6944290289426","その他基準法指定外道路"
"法第42条第1項第5号道路","728","本町1-10･12","","","","139.684541757001","35.6943968093447","法第42条第1項第5号道路"
"その他基準法指定外道路","","","","","","139.685707015539","35.6950734762028","その他基準法指定外道路"
"法第42条第1項第5号道路","1435","本町1-12","","","","139.684896192402","35.6946559528068","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.681215130827","35.6944142338716","法第42条第2項道路"
"法第42条第1項第5号道路","1429","本町2-27","","","","139.681030850885","35.6946020918355","法第42条第1項第5号道路"
"法第42条第1項第5号道路","1351","本町2-27","","","","139.680775656791","35.6944681224867","法第42条第1項第5号道路"
"法第42条第2項道路","","","","","","139.680493241322","35.6938575124206","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.68023878508","35.6940538782956","法第42条第2項道路"
"法第42条第2項道路","","","","","","139.679851432604","35.6952709011798","法第42条第2項道路"
