全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-4-2,東京都,東村山市,恩多町2丁目,4月2日,,35.750483,139.480315,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-40-1空地,東京都,東村山市,恩多町3丁目,40-1空地,,35.752192,139.480336,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町1-46-0,東京都,東村山市,恩多町1丁目,46-0,,35.749741,139.48697,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-15-8,東京都,東村山市,恩多町2丁目,8月15日,,35.751382,139.484963,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-10-1,東京都,東村山市,恩多町2丁目,10月1日,,35.752174,139.483858,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-2-1,東京都,東村山市,恩多町3丁目,2月1日,,35.753704,139.478261,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-33-44,東京都,東村山市,栄町1丁目,33-44,,35.75503,139.477635,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-8-8,東京都,東村山市,美住町2丁目,8月8日,,35.756131,139.465011,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-3-21,東京都,東村山市,恩多町4丁目,3月21日,,35.758425,139.475967,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-25-18,東京都,東村山市,恩多町4丁目,25-18,,35.758751,139.478193,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-26-12,東京都,東村山市,恩多町3丁目,12月26日,,35.753414,139.482363,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-55-0空地,東京都,東村山市,恩多町5丁目,55-0空地,,35.754066,139.484816,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-52-1,東京都,東村山市,恩多町5丁目,Jan-52,,35.755578,139.483545,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-18-10,東京都,東村山市,恩多町3丁目,10月18日,,35.756872,139.482502,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-34-12,東京都,東村山市,恩多町4丁目,Dec-34,,35.758516,139.480552,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-38-1市立第五中学校北,東京都,東村山市,恩多町4丁目,38-1 市立第五中学校北,,35.760687,139.480776,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-4-10,東京都,東村山市,恩多町5丁目,4月10日,,35.758169,139.482572,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-13-1,東京都,東村山市,恩多町5丁目,1月13日,,35.758507,139.48405,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-47-1大倉工業北,東京都,東村山市,恩多町5丁目,47-1 大倉工業北,,35.75631,139.485649,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-11-0恩多児童遊園西,東京都,東村山市,恩多町5丁目,11-0 恩多児童遊園西,,35.75912,139.48506,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-16-1,東京都,東村山市,恩多町5丁目,1月16日,,35.759962,139.485096,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-20-0スーパーワカツキ東,東京都,東村山市,恩多町5丁目,20-0 スーパーワカツキ東,,35.761934,139.483744,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町5-36-2東京重機北,東京都,東村山市,恩多町5丁目,36-2 東京重機北,,35.758139,139.487252,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町1-1-0駐車場,東京都,東村山市,青葉町1丁目,1-0 駐車場,,35.75986,139.489297,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町1-7-0ヒガシムラヤマロウジンホ,東京都,東村山市,青葉町1丁目,7-0 ヒガシムラヤマロウジンホ,,35.760123,139.492519,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町2-27-0北久米川病院南,東京都,東村山市,青葉町2丁目,27-0 北久米川病院南,,35.762437,139.491473,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町1-8-2イスズシヨウテンミナミ,東京都,東村山市,青葉町1丁目,8-2 イスズシヨウテンミナミ,,35.762728,139.493847,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市青葉町4-1-3全生園門前,東京都,東村山市,青葉町4丁目,1-3 全生園門前,,35.766052,139.496545,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町1-29-9,東京都,東村山市,秋津町1丁目,9月29日,,35.771642,139.495462,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町1-28-0駐車場西側,東京都,東村山市,秋津町1丁目,28-0 駐車場西側,,35.771581,139.494618,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町2-31-20,東京都,東村山市,秋津町2丁目,31-20,,35.770362,139.491137,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-24-1,東京都,東村山市,久米川町1丁目,1月24日,,35.767426,139.483813,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-45-7さくら商店南側,東京都,東村山市,久米川町1丁目,45-7 さくら商店南側,,35.768562,139.48221,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-46-10,東京都,東村山市,久米川町1丁目,Oct-46,,35.769144,139.482774,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-54-14,東京都,東村山市,久米川町1丁目,54-14,,35.771783,139.480838,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-7-12,東京都,東村山市,久米川町1丁目,7月12日,,35.769415,139.477557,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町1-1-15,東京都,東村山市,久米川町1丁目,1月15日,,35.770664,139.474751,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-36-13,東京都,東村山市,諏訪町1丁目,36-13,,35.772072,139.470999,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町5-19-0空地東側,東京都,東村山市,久米川町5丁目,19-0 空地東側,,35.773766,139.471647,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-14-5,東京都,東村山市,久米川町2丁目,5月14日,,35.767556,139.477813,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-25-10,東京都,東村山市,久米川町2丁目,10月25日,,35.763322,139.481022,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-21-0スター工業東,東京都,東村山市,久米川町2丁目,21-0 スター工業東,,35.764727,139.478784,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-18-9,東京都,東村山市,久米川町2丁目,9月18日,,35.766261,139.47679,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-10-25菊池工業所南,東京都,東村山市,久米川町2丁目,10-25 菊池工業所南,,35.767339,139.475494,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-13-10豊島屋酒造北,東京都,東村山市,久米川町3丁目,13-10 豊島屋酒造北,,35.767373,139.473339,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-41-6空地,東京都,東村山市,久米川町3丁目,41-6空地,,35.766237,139.476003,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-38-10,東京都,東村山市,久米川町3丁目,Oct-38,,35.764384,139.477231,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-33-7,東京都,東村山市,久米川町3丁目,Jul-33,,35.761995,139.478016,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-24-6三幸交通営業所東,東京都,東村山市,野口町1丁目,24-6 三幸交通営業所東,,35.758172,139.465127,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-10-38東京電力西側,東京都,東村山市,美住町2丁目,10-38 東京電力西側,,35.757234,139.462987,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-22-0コインセルフ洗車場北側,東京都,東村山市,美住町2丁目,22-0 コインセルフ洗車場北側,,35.756321,139.46036,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-15-25丸山建設東側,東京都,東村山市,美住町2丁目,15-25 丸山建設東側,,35.75446,139.46301,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-20-0東村山浄水場北側,東京都,東村山市,美住町2丁目,20-0 東村山浄水場北側,,35.753094,139.456503,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-3-0畑地東側,東京都,東村山市,廻田町1丁目,3-0 畑地東側,,35.756848,139.456466,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-21-1,東京都,東村山市,野口町2丁目,1月21日,,35.75939,139.459187,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-30-2モービル石油スタンド,東京都,東村山市,野口町2丁目,30-2 モービル石油スタンド,,35.760968,139.457431,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-17-11読売新聞販売所東,東京都,東村山市,野口町4丁目,17-11 読売新聞販売所東,,35.762871,139.46285,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-20-1きみ美容室南,東京都,東村山市,野口町4丁目,20-1 きみ美容室南,,35.763668,139.464159,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-32-1,東京都,東村山市,野口町4丁目,Jan-32,,35.765993,139.46375,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-38-1,東京都,東村山市,野口町4丁目,Jan-38,,35.767676,139.463306,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-41-34遠藤工務店南側,東京都,東村山市,野口町4丁目,41-34 遠藤工務店南側,,35.766236,139.462346,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-45-3,東京都,東村山市,野口町4丁目,Mar-45,,35.765711,139.460085,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-47-0畑地南側,東京都,東村山市,野口町4丁目,47-0 畑地南側,,35.7656,139.458374,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-11-2,東京都,東村山市,野口町4丁目,11月2日,,35.764696,139.461996,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-7-47,東京都,東村山市,野口町4丁目,7-47,,35.763742,139.460382,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町3-17-5,東京都,東村山市,野口町3丁目,5月17日,,35.763305,139.457153,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町3-23-1,東京都,東村山市,野口町3丁目,1月23日,,35.763627,139.455223,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町3-8-6,東京都,東村山市,野口町3丁目,8月6日,,35.761685,139.455646,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町2-10-2,東京都,東村山市,多摩湖町2丁目,10月2日,,35.761986,139.446097,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町1-29-18,東京都,東村山市,多摩湖町1丁目,29-18,,35.765527,139.452497,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町4-20-9,東京都,東村山市,多摩湖町4丁目,9月20日,,35.766413,139.449697,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町1-21-2,東京都,東村山市,多摩湖町1丁目,2月21日,,35.76304,139.450881,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-19-19廻田四丁目AP2棟北,東京都,東村山市,廻田町4丁目,19-19 廻田4丁目AP2棟北,,35.759516,139.452094,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-20-2,東京都,東村山市,廻田町4丁目,2月20日,,35.759606,139.453376,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-9-2,東京都,東村山市,廻田町1丁目,9月2日,,35.757136,139.454079,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-20-0畑地西側,東京都,東村山市,廻田町1丁目,20-0 畑地西側,,35.756272,139.453194,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-20-0東村山浄水場北側,東京都,東村山市,美住町2丁目,20-0 東村山浄水場北側,,35.753094,139.456503,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町1-32-14,東京都,東村山市,廻田町1丁目,32-14,,35.75445,139.452228,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-28-16東村山消防署北,東京都,東村山市,美住町2丁目,28-16 東村山消防署北,,35.752907,139.450608,150,
