等級,点番号,XX,YY
３級,610,-45273.57,-33577.002
３級,611,-45320.155,-33615.22
３級,612,-45378.251,-33539.261
３級,613,-45418.687,-33573.589
３級,614,-45503.155,-33560.701
３級,615,-45526.737,-33509.611
３級,617,-45597.805,-33560.368
３級,618,-45754.002,-33578.265
３級,619,-45253.35,-32859.382
３級,620,-45096.848,-32752.682
３級,621,-45306.642,-32573.033
３級,622,-45247.512,-32724.735
３級,623,-45030.621,-32707.142
３級,624,-45092.584,-32498.24
３級,626,-45667.117,-33834.649
３級,627,-45813.323,-33946.503
３級,628,-45985.563,-34061.8
３級,629,-46082.443,-34021.724
３級,630,-46116.276,-34015.219
３級,631,-46125.197,-33932.508
３級,632,-45734.102,-32698.005
３級,633,-45731.695,-32553.211
３級,635,-45851.862,-32359.382
３級,636,-45843.173,-32236.998
３級,637,-45877.777,-32242.215
３級,638,-45977.552,-32243.127
３級,639,-46006.375,-32237.415
３級,640,-46168.413,-32283.18
３級,641,-46127.063,-32372.609
３級,642,-46129.619,-32472.233
３級,643,-46206.308,-32481.985
３級,644,-46153.985,-32572.879
３級,645,-46244.736,-32619.014
３級,646,-46185.214,-32720.637
３級,647,-46205.418,-32726.352
３級,648,-46149.442,-32778.082
３級,650,-46314.328,-32907.787
３級,651,-46421.451,-33046.754
３級,652,-46443.199,-33110.301
３級,653,-44822.822,-34699.207
３級,654,-46522.922,-33717.941
３級,657,-46627.353,-33561.014
３級,658,-46586.082,-33501.92
３級,659,-46531.596,-33547.978
３級,660,-46509.221,-33509.77
３級,661,-46509.833,-33483.862
３級,662,-46494.861,-33457.545
３級,663,-47306.797,-32987.559
３級,664,-47265.76,-33064.356
３級,665,-47249.317,-33149.833
３級,666,-47388.776,-33375.053
３級,667,-47333.076,-33278.052
３級,668,-47452.943,-33537.431
３級,669,-47473.652,-33459.074
３級,670,-47497.245,-33451.527
３級,671,-47518.674,-33416.685
３級,672,-47597.781,-33432.717
３級,673,-47660.445,-33468.021
３級,674,-47691.825,-33476.431
３級,675,-47735.102,-33510.856
３級,676,-47773.43,-33562.423
３級,677,-47180.14,-34517.944
３級,678,-47285.937,-34580.798
３級,679,-47405.709,-34475.521
３級,680,-47473.585,-34453.516
３級,685,-47753.627,-34953.4
３級,687,-47741.788,-34838.083
３級,688,-47829.181,-34734.358
３級,695,-45522.902,-32434.938
３級,696,-45675.111,-32532.783
３級,697,-46842.334,-33026.796
３級,698,-46871.569,-32972.436
３級,700,-47121.179,-33098.689
３級,701,-47856.337,-34042.095
３級,702,-47896.727,-34048.384
３級,703,-47947.897,-34085.545
３級,705,-47984.367,-34044.661
３級,706,-48035.898,-33919.488
３級,707,-48043.559,-33904.306
３級,708,-48098.87,-33816.006
３級,709,-48157.826,-33633.575
３級,710,-48092.258,-33614.905
３級,711,-48364.407,-34936.441
３級,714,-48424.901,-35122.368
３級,715,-48386.989,-35073.248
３級,716,-48469.237,-34853.696
３級,717,-49025.464,-32128.871
３級,718,-49043.238,-32205.547
３級,719,-49264.794,-32178.117
３級,720,-49439.28,-32141.146
３級,727,-47339.35,-32926.028
３級,728,-47372.681,-32870.023
３級,730,-47568.626,-32895.023
３級,732,-47670.104,-32968.052
３級,733,-47313.343,-33204.97
３級,734,-47259.137,-33110.332
３級,735,-46030.477,-31697.645
３級,736,-45963.787,-31574.285
３級,737,-45978.678,-31487.138
３級,739,-45956.346,-31283.959
３級,742,-50811.68,-33463.396
３級,750,-49283.003,-34336.585
３級,751,-49235.114,-34361.1
３級,752,-49295.45,-34428.977
３級,754,-49440.093,-34507.333
３級,755,-49487.375,-34566.323
３級,759,-49759.091,-34921.335
３級,762,-49476.062,-34118
３級,763,-49404.243,-34059.45
３級,764,-49406.402,-33858.338
３級,765,-49449.452,-33769.037
３級,766,-49448.022,-33599.535
３級,768,-49727.824,-33487.402
３級,769,-49898.782,-33463.858
３級,770,-49722.21,-33825.514
３級,771,-49625.252,-33809.135
３級,773,-49512.879,-33832.167
３級,774,-50109.179,-34913.63
３級,775,-50177.313,-34864.599
３級,778,-50450.885,-34670.591
３級,779,-50386.483,-34514.928
３級,780,-50321.783,-34560.571
３級,781,-50293.442,-34496.405
３級,782,-50543.326,-34603.292
３級,783,-50757.813,-34495.868
３級,785,-50628.163,-34233.326
３級,788,-50751.646,-34017.466
３級,789,-50751.918,-33969.758
３級,790,-50061.547,-33835.232
３級,791,-50057.042,-33687.509
３級,793,-50104.367,-33619.346
３級,796,-50241.876,-33741.152
３級,797,-50240.992,-33854.011
３級,798,-50256.555,-33606.503
３級,800,-48645.887,-36433.842
３級,801,-48665.501,-36340.257
３級,802,-44635.172,-41191.11
３級,803,-44373.085,-41237.357
３級,803-1,-43448.942,-45758.996
３級,813,-49445.355,-36292.443
３級,814,-49352.773,-36573.565
３級,815,-49291.235,-36621.326
３級,816,-49333.794,-36701.517
３級,821,-44763.374,-42136.689
３級,822,-44697.094,-42215.365
３級,823,-44627.404,-42190.504
３級,824,-43079.196,-48641.676
３級,827,-42948.992,-49190.633
３級,828,-42532.167,-49361.035
３級,829,-42403.663,-49350.784
３級,830,-42333.191,-49311.666
３級,832,-42106.083,-49401.297
３級,835,-43383.586,-38912.525
３級,836,-43478.175,-38884.171
３級,838,-43516.292,-38753.331
３級,842,-43702.265,-38471.773
３級,848,-43715.576,-39187.48
３級,850,-44773.793,-41533.692
３級,852,-51063.19,-34785.322
３級,853,-51037.443,-34811.478
３級,857,-51157.057,-34738.235
３級,858,-51210.501,-34711.663
３級,859,-51231.634,-34769.307
３級,860,-51376.545,-34823.784
３級,861,-51436.779,-34787.946
３級,862,-51464.667,-34619.18
３級,864,-51357.17,-34450.907
３級,866,-51351.739,-34333.502
３級,869,-51610.163,-34393.774
３級,870,-51721.828,-34488.677
３級,871,-51925.704,-34363.768
３級,872,-52070.609,-34295.295
３級,873,-52142.097,-34218.097
３級,874,-52050.504,-34123.828
３級,875,-51631.2,-33764.16
３級,888,-52439.765,-33546.122
３級,889,-52598.771,-33557.046
３級,890,-52570.862,-33399.233
３級,891,-52727.346,-33306.148
３級,892,-51693.528,-33227.528
３級,893,-51293.027,-33102.439
３級,896,-51533.914,-33130.102
３級,897,-51659.082,-33158.105
３級,898,-51736.63,-33180.589
３級,899,-51755.074,-33043.889
３級,900,-51822.448,-33064.503
３級,901,-51906.668,-33113.934
３級,902,-51967.279,-33076.675
３級,905,-52005.482,-32995.365
３級,906,-52073.979,-33008.499
３級,907,-52170.663,-33090.685
３級,908,-52216.352,-33166.356
３級,910,-52063.013,-32920.782
３級,911,-52120.858,-32878.969
３級,912,-52239.849,-32823.545
３級,913,-50971.981,-32446.86
３級,915,-51245.69,-33088.471
３級,916,-51145.836,-32281.494
３級,917,-51251.878,-32233.136
３級,918,-51064.063,-32252.525
３級,919,-51247.46,-32125.641
３級,921,-51332.621,-31774.285
３級,922,-51374.853,-31789.917
３級,926,-51895.911,-32130.477
３級,927,-51915.39,-32031.559
３級,930,-51979.057,-31877.364
３級,931,-52111.382,-31866.764
３級,933,-52142.205,-31964.229
３級,934,-52190.511,-31947.735
３級,935,-52157.328,-31776.72
３級,936,-52157.491,-31735.514
３級,937,-52160.766,-31700.177
３級,938,-52118.651,-31698.13
３級,939,-52293.291,-31623.543
３級,940,-52285.555,-31545.073
３級,941,-52413.466,-31580.99
３級,942,-52567.693,-31518.267
３級,943,-52775.206,-31567.2
３級,944,-52851.096,-31639.625
３級,945,-53215.78,-33232.777
３級,946,-53256.043,-33202.549
３級,947,-53264.935,-33126.825
３級,950,-53403.467,-32938.54
３級,951,-53446.594,-32861.357
３級,956,-53493.779,-32952.237
３級,958,-53501.433,-33102.509
３級,959,-53526.868,-33094.594
３級,960,-53596.882,-33131.582
３級,961,-53670.254,-33158.094
３級,965,-53272.243,-33180.274
３級,966,-53352.844,-33020.937
３級,967,-53640.069,-33148.757
３級,968,-51863.834,-32239.196
３級,970,-52918.884,-31656.244
３級,973,-53261.62,-32772.841
３級,974,-53225.926,-32626.227
３級,975,-53155.115,-32565.799
３級,976,-53070.144,-32616.496
３級,977,-53034.615,-32562.526
３級,W_127,-44505.187,-41780.334
３級,W_128,-44512.159,-40749.933
３級,W_130,-44794.44,-40778.334
３級,J_105,-43545.901,-44274.737
３級,J_107,-43705.06,-43794.561
３級,K_103,-43486.296,-43719.45
３級,K_106,-43608.852,-43657.432
３級,K_105,-43604.723,-43421.276
３級,K_102,-43385.323,-43183.448
３級,K_107,-43688.572,-43184.798
３級,V_107,-43855.721,-43306.416
３級,K_104,-43491.308,-42852.771
３級,V_110,-43982.542,-42993.762
３級,V_106,-43852.559,-42807.558
３級,V_111,-44019.219,-42629.611
３級,V_108,-43918.859,-42559.395
３級,V_112,-44077.502,-42443.436
３級,V_105,-43773.46,-42161.801
３級,V_109,-43935.509,-42277.073
３級,W_119,-43985.311,-41987.724
３級,V_113,-44139.484,-42063.044
３級,W_122,-44135.052,-41268.26
３級,W_121,-44040.826,-40924.517
３級,W_126,-44394.136,-41282.735
３級,W_129,-44652.629,-40550.559
３級,Z_149,-44781.513,-40207.122
街区多角点,10A01,-46920.485,-34271.291
街区多角点,10A02,-47135.924,-34266.808
街区多角点,10A03,-47276.864,-34342.541
街区多角点,10A04,-46623.354,-34456.085
街区多角点,10A05,-46595.922,-34607.689
街区多角点,10A06,-46719.789,-34632.523
街区多角点,10A07,-46943.114,-34420.936
街区多角点,10A08,-46895.268,-34680.346
街区多角点,10A09,-47046.248,-34629.856
街区多角点,10A10,-47229.783,-34634.345
街区多角点,10A11,-47328.414,-34809.072
街区多角点,10A12,-47461.107,-34470.736
街区多角点,10A13,-47465.073,-34832.959
街区多角点,10A14,-47442.45,-34959.97
街区多角点,10A15,-47403.277,-35169.8
街区多角点,10A16,-46949.671,-35274.66
街区多角点,10A17,-47154.154,-35224.821
街区多角点,10A18,-47623.373,-34384.999
街区多角点,10A19,-47851.793,-34510.137
街区多角点,10A20,-47814.295,-34749.7
街区多角点,10A21,-47735.053,-34929.617
街区多角点,10A22,-47595.665,-34711.332
街区多角点,10A23,-47735.925,-34650.254
街区多角点,10A24,-47634.742,-35051.984
街区多角点,10A25,-47532.636,-35378.173
街区多角点,10A27,-47398.526,-35517.305
街区多角点,10A28,-47560.668,-35790.367
街区多角点,10A29,-47765.682,-35883.795
街区多角点,10A30,-47903.017,-36060.558
街区多角点,10A31,-47907.109,-36235.377
街区多角点,10A32,-47856.674,-36499.588
街区多角点,10A33,-47867.759,-36804.504
街区多角点,10A34,-47979.49,-37055.419
街区多角点,10A35,-48098.249,-37152.279
街区多角点,10A36,-47920.223,-34912.665
街区多角点,10A37,-48084.483,-34882.721
街区多角点,10A38,-48245.555,-34888.454
街区多角点,10A39,-47975.161,-34677.056
街区多角点,10A40,-48150.41,-34606.76
街区多角点,10A41,-48248.451,-34719.308
街区多角点,10A42,-48350.959,-34569.068
街区多角点,10A43,-48404.74,-34765.212
街区多角点,10A45,-48134.134,-35142.353
街区多角点,10A46,-48416.295,-34957.144
街区多角点,10A47,-48668.574,-34593.71
街区多角点,10A50,-48425.534,-35345.144
街区多角点,10A51,-48605.387,-35523.68
街区多角点,10A52,-48598.98,-35350.131
街区多角点,10A53,-47858.169,-35537.201
街区多角点,10A54,-48065.43,-35625.84
街区多角点,10A55,-48053.032,-35932.848
街区多角点,10A56,-48023.029,-36752.132
街区多角点,10A57,-48107.619,-36629.091
街区多角点,10A58,-48185.371,-36469.013
街区多角点,10A59,-48227.977,-36758.978
街区多角点,10A60,-48303.409,-37197.607
街区多角点,10A61,-48435.327,-37084.134
街区多角点,10A62,-48595.45,-37028.041
街区多角点,10A63,-48336.915,-35808.671
街区多角点,10A64,-48344.959,-36230.966
街区多角点,10A65,-48386.762,-36425.905
街区多角点,10A66,-48483.397,-36557.624
街区多角点,10A67,-48610.761,-36733.011
街区多角点,10A68,-48790.519,-36929.17
街区多角点,10A69,-48525.567,-35656.176
街区多角点,10A70,-48563.11,-35836.274
街区多角点,10A72,-48791.486,-35671.058
街区多角点,10A74,-48879.496,-35828.989
街区多角点,10A75,-48834.553,-36030.51
街区多角点,10A76,-48874.764,-36222.438
街区多角点,10A77,-48742.564,-36240.428
街区多角点,10A78,-49009.04,-35808.484
街区多角点,10A79,-49016.127,-35971.033
街区多角点,10A80,-48991.942,-36147.103
街区多角点,10A81,-48858.995,-36465.989
街区多角点,10A82,-49123.657,-35774.638
街区多角点,10A83,-49241.129,-35902.134
街区多角点,10A84,-49256.731,-35682.936
街区多角点,10A85,-49376.591,-35591.411
街区多角点,10A86,-49153.257,-36120.306
街区多角点,10A87,-49070.06,-36317.925
街区多角点,10A88,-48973.81,-36607.546
街区多角点,10A91,-48997.306,-36761.355
街区多角点,10A97,-49489.081,-36134.15
街区多角点,10A98,-49373.728,-35770.803
街区多角点,10A99,-49502.131,-35890.019
街区多角点,10B01,-48833.272,-34609.144
街区多角点,10B02,-49119.687,-34494.761
街区多角点,10B03,-49295.445,-34428.981
街区多角点,10B04,-49457.379,-34335.484
街区多角点,10B05,-49164.927,-34735.595
街区多角点,10B06,-48772.781,-35155.102
街区多角点,10B07,-48790.912,-35318.21
街区多角点,10B08,-48962.364,-35093.232
街区多角点,10B09,-48983.162,-35305.666
街区多角点,10B10,-49113.72,-35217.705
街区多角点,10B11,-49350.162,-35041.816
街区多角点,10B12,-48976.77,-35508.251
街区多角点,10B13,-49115.445,-35495.055
街区多角点,10B14,-49243.384,-35406.005
街区多角点,10B15,-49351.345,-35322.937
街区多角点,10B16,-49566.436,-35172.58
街区多角点,10B17,-49684.558,-35082.661
街区多角点,10B18,-49878.829,-34942.03
街区多角点,10B19,-49210.116,-34951.251
街区多角点,10B20,-49376.301,-34689.354
街区多角点,10B21,-49440.095,-34507.333
街区多角点,10B22,-49566.111,-34640.113
街区多角点,10B23,-49780.55,-34813.701
街区多角点,10B24,-49371.596,-33906.39
街区多角点,10B25,-49341.224,-34074.163
街区多角点,10B26,-49635.584,-34363.038
街区多角点,10B27,-49560.012,-33780.064
街区多角点,10B28,-49722.702,-33831.72
街区多角点,10B29,-49674.465,-34038.666
街区多角点,10B30,-49823.453,-34099.77
街区多角点,10B31,-49842.327,-34484.265
街区多角点,10B32,-49911.481,-34645.132
街区多角点,10B33,-50096.193,-34824.07
街区多角点,10B35,-49777.806,-33562.561
街区多角点,10B36,-49947.422,-33553.536
街区多角点,10B37,-50232.386,-33539.531
街区多角点,10B38,-50368.484,-33538.429
街区多角点,10B39,-50031.104,-33705.087
街区多角点,10B40,-49997.784,-34054.225
街区多角点,10B41,-50064.45,-33921.715
街区多角点,10B44,-50320.782,-34087.518
街区多角点,10B45,-50021.79,-34521.234
街区多角点,10B46,-50281.08,-34451.421
街区多角点,10B47,-50376.347,-34627.432
街区多角点,10B48,-50423.766,-34846.956
街区多角点,10B49,-50475.834,-34650.79
街区多角点,10B50,-50241.878,-33741.153
街区多角点,10B51,-50466.076,-33673.657
街区多角点,10B52,-50616.322,-33580.735
街区多角点,10B53,-50785.231,-33500.924
街区多角点,10B54,-50936.231,-33384.808
街区多角点,10B56,-50538.912,-33960.504
街区多角点,10B57,-50527.5,-34143.149
街区多角点,10B58,-50628.176,-34233.324
街区多角点,10B59,-50736.038,-34028.043
街区多角点,10B60,-50795.308,-34245.449
街区多角点,10B62,-50893.662,-34613.481
街区多角点,10B63,-50765.388,-34706.736
街区多角点,10B64,-50618.033,-34842.231
街区多角点,10B65,-50975.587,-33723.042
街区多角点,10B66,-50945.446,-33855.875
街区多角点,10B67,-50870.38,-33974.648
街区多角点,10B68,-51053.727,-34177.241
街区多角点,10B69,-51017.654,-34329.944
街区多角点,10B70,-51215.217,-33317.317
街区多角点,10B71,-51201.523,-33457.714
街区多角点,10B72,-51249.383,-33846.847
街区多角点,10B73,-51159.829,-34013.438
街区多角点,10B74,-51668.214,-33273.07
街区多角点,10B75,-51534.328,-33513.816
街区多角点,10B76,-51442.752,-33798.005
街区多角点,10B77,-51239.144,-34261.599
街区多角点,10B78,-51097.076,-34516.966
街区多角点,10B79,-50893.389,-34846.373
街区多角点,10B80,-51131.298,-34651.522
街区多角点,10B81,-51338.44,-34529.178
街区多角点,10B82,-51558.498,-34429.399
街区多角点,10B83,-51463.251,-34350.497
街区多角点,10B84,-51530.485,-34013.088
街区多角点,10B85,-51635.024,-33882.971
街区多角点,10B86,-51816.26,-33744.656
街区多角点,10B87,-51961.339,-33680.952
街区多角点,10B88,-52135.295,-33626.809
街区多角点,10B89,-51849.743,-33340.241
街区多角点,10B90,-52065.55,-33433.79
街区多角点,10B91,-52300.045,-33437.104
街区多角点,10B92,-51723.555,-33549.721
街区多角点,10B93,-51696.09,-34115.406
街区多角点,10B95,-51894.988,-34142.344
街区多角点,10B96,-51721.821,-34488.679
街区多角点,10B97,-51888.315,-34280.336
街区多角点,10B99,-52374.834,-33802.186
街区多角点,10C01,-45281.254,-35773.816
街区多角点,10C02,-45471.049,-35680.388
街区多角点,10C03,-45601.523,-35773.541
街区多角点,10C04,-45153.2,-36119.02
街区多角点,10C05,-45494.033,-35943.523
街区多角点,10C06,-45702.405,-35919.986
街区多角点,10C07,-45670.096,-36111.089
街区多角点,10C10,-45732.398,-35565.903
街区多角点,10C11,-45776.377,-35747.035
街区多角点,10C12,-45905.808,-35973.055
街区多角点,10C14,-45981.722,-36402.63
街区多角点,10C15,-46132.776,-36666.102
街区多角点,10C16,-46158.882,-36800.443
街区多角点,10C17,-46195.811,-36993.566
街区多角点,10C18,-46205.042,-37182.277
街区多角点,10C19,-46242.182,-37330.65
街区多角点,10C20,-46218.583,-35956.608
街区多角点,10C21,-46120.639,-36254.033
街区多角点,10C22,-46315.771,-36167.04
街区多角点,10C23,-46111.179,-36433.182
街区多角点,10C25,-46434.882,-35923.727
街区多角点,10C26,-46682.065,-35740.782
街区多角点,10C27,-46942.223,-35675.544
街区多角点,10C28,-47035.382,-35490.435
街区多角点,10C29,-47139.699,-35368.869
街区多角点,10C30,-46964.657,-35814.773
街区多角点,10C31,-46835.645,-35975.634
街区多角点,10C32,-46721.705,-36148.486
街区多角点,10C33,-46884.125,-36275.038
街区多角点,10C34,-46994.812,-36049.234
街区多角点,10C35,-47138.706,-35839.617
街区多角点,10C36,-47256.855,-35666.69
街区多角点,10C37,-47337.031,-35789.986
街区多角点,10C38,-47248.193,-35979.21
街区多角点,10C39,-47418.228,-36018.724
街区多角点,10C40,-47144.389,-36265.2
街区多角点,10C41,-47274.317,-36222.424
街区多角点,10C42,-47568.472,-36344.761
街区多角点,10C43,-47574.345,-36520.588
街区多角点,10C46,-46668.944,-37500.879
街区多角点,10C47,-46897.121,-37209.02
街区多角点,10C48,-47065.734,-37060.982
街区多角点,10C49,-47196.01,-36981.982
街区多角点,10C50,-47351.002,-36869.84
街区多角点,10C51,-47485.024,-36737.165
街区多角点,10C52,-47739.826,-36522.552
街区多角点,10C53,-47463.737,-36973.215
街区多角点,10C54,-47632.886,-36767.489
街区多角点,10C55,-47541.733,-37093.225
街区多角点,10C56,-47754.288,-36942.814
街区多角点,10C57,-47666.869,-37217.832
街区多角点,10C58,-47805.346,-37362.783
街区多角点,10C59,-47968.284,-37259.402
街区多角点,10C60,-47937.524,-37614.569
街区多角点,10C61,-48194.957,-37466.673
街区多角点,10C62,-48522.29,-37287.286
街区多角点,10C63,-47889.16,-37866.428
街区多角点,10C64,-48066.498,-37757.818
街区多角点,10C65,-48312.426,-37703.771
街区多角点,10C66,-48490.89,-37561.946
街区多角点,10C67,-48651.008,-37374.753
街区多角点,10C69,-46450.176,-36761.207
街区多角点,10C70,-46621.268,-36687.052
街区多角点,10C71,-46408.526,-37003.689
街区多角点,10C73,-46509.184,-37505.137
街区多角点,10C74,-46540.898,-36890.659
街区多角点,10C75,-46611.336,-37157.352
街区多角点,10C76,-46761.813,-36864.556
街区多角点,10C77,-46755.147,-37119.337
街区多角点,10C78,-46726.477,-37289.26
街区多角点,10C79,-46775.855,-37742.552
街区多角点,10C80,-46916.042,-37543.68
街区多角点,10C81,-47036.409,-37368.63
街区多角点,10C82,-46177.063,-37478.017
街区多角点,10C83,-46217.982,-37643.673
街区多角点,10C84,-46376.524,-37735.455
街区多角点,10C85,-46498.557,-37952.226
街区多角点,10C86,-46368.434,-38393.771
街区多角点,10C87,-46096.929,-39018.23
街区多角点,10C88,-45945.539,-39395.198
街区多角点,10C89,-45875.594,-38748.821
街区多角点,10C90,-45874.766,-38905.301
街区多角点,10C91,-45781.028,-39025.368
街区多角点,10C92,-45630.852,-39253.976
街区多角点,10C93,-46399.847,-38682.945
街区多角点,10C94,-46394.608,-38853.723
街区多角点,10C95,-46563.248,-38813.113
街区多角点,10C96,-46158.671,-39152.982
街区多角点,10C97,-46356.044,-39072.15
街区多角点,10C98,-46546.249,-38971.756
